"family","list","pathway","set_size","overlap","expected","p_hyper","q_bh"
"C2:CP","combined","REACTOME_MET_PROMOTES_CELL_MOTILITY",40,9,4.5196,0.0315308871401885,0.52279530768915
"C2:CP","combined","REACTOME_MTOR_SIGNALLING",40,9,4.5196,0.0315308871401885,0.52279530768915
"C2:CP","combined","PID_RAC1_PATHWAY",53,11,5.9884,0.0324297938792219,0.52279530768915
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY",28,7,3.1637,0.0325880364209417,0.52279530768915
"C2:CP","combined","REACTOME_MRNA_CAPPING",28,7,3.1637,0.0325880364209417,0.52279530768915
"C2:CP","combined","REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER",28,7,3.1637,0.0325880364209417,0.52279530768915
"C2:CP","combined","WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS",28,7,3.1637,0.0325880364209417,0.52279530768915
"C2:CP","combined","REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6",60,12,6.7793,0.0340837992575242,0.54294052056704
"C2:CP","combined","REACTOME_MRNA_SPLICING",212,33,23.9537,0.0351961741891424,0.549447420920216
"C2:CP","combined","KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY",17,5,1.9208,0.0354638918896337,0.549447420920216
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE",17,5,1.9208,0.0354638918896337,0.549447420920216
"C2:CP","combined","REACTOME_NEPHRIN_FAMILY_INTERACTIONS",17,5,1.9208,0.0354638918896337,0.549447420920216
"C2:CP","combined","REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE",35,8,3.9546,0.0380601606410489,0.554631129953843
"C2:CP","combined","WP_INHIBITORS_OF_METABOLISM_IN_MELANOMA_THERAPY",35,8,3.9546,0.0380601606410489,0.554631129953843
"C2:CP","combined","WP_TARGET_OF_RAPAMYCIN_SIGNALING",35,8,3.9546,0.0380601606410489,0.554631129953843
"C2:CP","combined","BIOCARTA_BAD_PATHWAY",23,6,2.5987,0.0384155704414683,0.554631129953843
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY",23,6,2.5987,0.0384155704414683,0.554631129953843
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY",23,6,2.5987,0.0384155704414683,0.554631129953843
"C2:CP","combined","KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY",29,7,3.2767,0.03890645795509,0.554631129953843
"C2:CP","combined","PID_BARD1_PATHWAY",29,7,3.2767,0.03890645795509,0.554631129953843
"C2:CP","combined","REACTOME_G1_S_SPECIFIC_TRANSCRIPTION",29,7,3.2767,0.03890645795509,0.554631129953843
"C2:CP","combined","REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES",29,7,3.2767,0.03890645795509,0.554631129953843
"C2:CP","combined","WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY",29,7,3.2767,0.03890645795509,0.554631129953843
"C2:CP","combined","WP_DNA_DAMAGE_RESPONSE",68,13,7.6832,0.039220401768371,0.554631129953843
"C2:CP","combined","WP_RAC1PAK1P38MMP2_PATHWAY",68,13,7.6832,0.039220401768371,0.554631129953843
"C2:CP","combined","REACTOME_TELOMERE_MAINTENANCE",103,18,11.6379,0.0394763978437527,0.554631129953843
"C2:CP","combined","WP_ANDROGEN_RECEPTOR_NETWORK_IN_PROSTATE_CANCER",103,18,11.6379,0.0394763978437527,0.554631129953843
"C2:CP","combined","WP_PYRIMIDINE_METABOLISM",82,15,9.2651,0.0400545499824907,0.559280197903667
"C2:CP","combined","WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE",69,13,7.7962,0.0435206388023078,0.57151997332561
"C2:CP","combined","REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",90,16,10.169,0.0438023647167888,0.57151997332561
"C2:CP","combined","REACTOME_SIGNALING_BY_MET",76,14,8.5872,0.0439123504439586,0.57151997332561
"C2:CP","combined","REACTOME_RSV_HOST_INTERACTIONS",83,15,9.3781,0.0439830490020298,0.57151997332561
"C2:CP","combined","BIOCARTA_CHEMICAL_PATHWAY",18,5,2.0338,0.044672224011548,0.57151997332561
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING",18,5,2.0338,0.044672224011548,0.57151997332561
"C2:CP","combined","REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE",18,5,2.0338,0.044672224011548,0.57151997332561
"C2:CP","combined","REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND",18,5,2.0338,0.044672224011548,0.57151997332561
"C2:CP","combined","REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION",18,5,2.0338,0.044672224011548,0.57151997332561
"C2:CP","combined","WP_ETHER_LIPID_BIOSYNTHESIS",18,5,2.0338,0.044672224011548,0.57151997332561
"C2:CP","combined","WP_MONOAMINE_GPCRS",18,5,2.0338,0.044672224011548,0.57151997332561
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY",30,7,3.3897,0.045974916310542,0.57151997332561
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY",30,7,3.3897,0.045974916310542,0.57151997332561
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER",30,7,3.3897,0.045974916310542,0.57151997332561
"C2:CP","combined","REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION",30,7,3.3897,0.045974916310542,0.57151997332561
"C2:CP","combined","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES",30,7,3.3897,0.045974916310542,0.57151997332561
"C2:CP","combined","WP_4P163_COPY_NUMBER_VARIATION",30,7,3.3897,0.045974916310542,0.57151997332561
"C2:CP","combined","WP_PROSTAGLANDIN_SIGNALING",30,7,3.3897,0.045974916310542,0.57151997332561
"C2:CP","combined","REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX",56,11,6.3274,0.046452887287231,0.57151997332561
"C2:CP","combined","PID_TOLL_ENDOGENOUS_PATHWAY",24,6,2.7117,0.0464896883695456,0.57151997332561
"C2:CP","combined","REACTOME_MICRORNA_MIRNA_BIOGENESIS",24,6,2.7117,0.0464896883695456,0.57151997332561
"C2:CP","combined","WP_THYROXINE_THYROID_HORMONE_PRODUCTION",24,6,2.7117,0.0464896883695456,0.57151997332561
"C2:CP","combined","REACTOME_MRNA_POLYADENYLATION",127,21,14.3496,0.047135863091563,0.574365806919468
"C2:CP","combined","WP_NF1_COPY_NUMBER_VARIATION_SYNDROME",98,17,11.0729,0.0472290186061101,0.574365806919468
"C2:CP","combined","REACTOME_RAB_GERANYLGERANYLATION",63,12,7.1183,0.0475597576270102,0.575295036108541
"C2:CP","combined","REACTOME_TBC_RABGAPS",43,9,4.8585,0.0479484501072231,0.57691167097095
"C2:CP","combined","REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",304,44,34.3486,0.0506355860395722,0.605165888783334
"C2:CP","combined","REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION",37,8,4.1806,0.0510993301315724,0.605165888783334
"C2:CP","combined","WP_ATM_SIGNALING",37,8,4.1806,0.0510993301315724,0.605165888783334
"C2:CP","combined","REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION",31,7,3.5027,0.0538142133754327,0.606897476424314
"C2:CP","combined","WP_JAKSTAT_SIGNALING_IN_THE_REGULATION_OF_BETA_CELLS",31,7,3.5027,0.0538142133754327,0.606897476424314
"C2:CP","combined","PID_PDGFRB_PATHWAY",129,21,14.5756,0.054296526668343,0.606897476424314
"C2:CP","combined","PID_CERAMIDE_PATHWAY",44,9,4.9715,0.0544800678507524,0.606897476424314
"C2:CP","combined","WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY",44,9,4.9715,0.0544800678507524,0.606897476424314
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY",19,5,2.1468,0.0551760508770128,0.606897476424314
"C2:CP","combined","WP_7Q1123_DISTAL_COPY_NUMBER_VARIATION",19,5,2.1468,0.0551760508770128,0.606897476424314
"C2:CP","combined","WP_DISORDERS_OF_FOLATE_METABOLISM_AND_TRANSPORT",19,5,2.1468,0.0551760508770128,0.606897476424314
"C2:CP","combined","WP_TRIACYLGLYCERIDE_SYNTHESIS",19,5,2.1468,0.0551760508770128,0.606897476424314
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY",25,6,2.8247,0.0555383632271587,0.606897476424314
"C2:CP","combined","PID_LYMPH_ANGIOGENESIS_PATHWAY",25,6,2.8247,0.0555383632271587,0.606897476424314
"C2:CP","combined","REACTOME_BASIGIN_INTERACTIONS",25,6,2.8247,0.0555383632271587,0.606897476424314
"C2:CP","combined","REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION",25,6,2.8247,0.0555383632271587,0.606897476424314
"C2:CP","combined","REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS",25,6,2.8247,0.0555383632271587,0.606897476424314
"C2:CP","combined","REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING",25,6,2.8247,0.0555383632271587,0.606897476424314
"C2:CP","combined","WP_GLYCOSYLPHOSPHATIDYL_INOSITOL_ANCHOR_PATHWAY",25,6,2.8247,0.0555383632271587,0.606897476424314
"C2:CP","combined","REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",58,11,6.5534,0.0578109058573686,0.628693601198884
"C2:CP","combined","WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS",38,8,4.2936,0.058577950284408,0.632181780489148
"C2:CP","combined","REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA",108,18,12.2028,0.0586906162257829,0.632181780489148
"C2:CP","combined","WP_ERBB_SIGNALING",87,15,9.83,0.0624128944923797,0.65998382204192
"C2:CP","combined","PID_INTEGRIN_A4B1_PATHWAY",32,7,3.6156,0.0624387877617024,0.65998382204192
"C2:CP","combined","REACTOME_REGULATION_OF_PYRUVATE_METABOLISM",32,7,3.6156,0.0624387877617024,0.65998382204192
"C2:CP","combined","WP_PI3KAKTMTOR_SIGNALING_AND_THERAPEUTIC_OPPORTUNITIES_IN_PROSTATE_CANCER",32,7,3.6156,0.0624387877617024,0.65998382204192
"C2:CP","combined","REACTOME_RHOG_GTPASE_CYCLE",73,13,8.2482,0.0639930259402012,0.671508419421782
"C2:CP","combined","REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL",59,11,6.6663,0.0641228198917352,0.671508419421782
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY",26,6,2.9377,0.0655735095791714,0.674214903036754
"C2:CP","combined","REACTOME_CHOLESTEROL_BIOSYNTHESIS",26,6,2.9377,0.0655735095791714,0.674214903036754
"C2:CP","combined","REACTOME_GLYCOSAMINOGLYCAN_PROTEIN_LINKAGE_REGION_BIOSYNTHESIS",26,6,2.9377,0.0655735095791714,0.674214903036754
"C2:CP","combined","REACTOME_SYNDECAN_INTERACTIONS",26,6,2.9377,0.0655735095791714,0.674214903036754
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119",39,8,4.4066,0.0667116635841744,0.679411793826131
"C2:CP","combined","WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS",39,8,4.4066,0.0667116635841744,0.679411793826131
"C2:CP","combined","REACTOME_AMINE_LIGAND_BINDING_RECEPTORS",20,5,2.2598,0.0669800309563339,0.679411793826131
"C2:CP","combined","REACTOME_DNA_REPLICATION_PRE_INITIATION",140,22,15.8184,0.0685184702237764,0.691914194849028
"C2:CP","combined","REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT",67,12,7.5703,0.0706402270173055,0.709289870198716
"C2:CP","combined","REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION",60,11,6.7793,0.0708662735034969,0.709289870198716
"C2:CP","combined","REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI",96,16,10.8469,0.0716215053872338,0.709779954322416
"C2:CP","combined","REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS",33,7,3.7286,0.0718565913085028,0.709779954322416
"C2:CP","combined","WP_AKT_SIGNALING_AND_ARTD_FAMILY_MEMBERS",33,7,3.7286,0.0718565913085028,0.709779954322416
"C2:CP","combined","WP_CILIARY_LANDSCAPE",211,31,23.8407,0.0760942495834065,0.74383135713061
"C2:CP","combined","REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE",75,13,8.4742,0.0762903956031395,0.74383135713061
"C2:CP","combined","WP_POLYCYSTIC_KIDNEY_DISEASE_PATHWAY",75,13,8.4742,0.0762903956031395,0.74383135713061
"C2:CP","combined","REACTOME_NEDDYLATION",219,32,24.7446,0.0768167709628722,0.745749081193206
"C2:CP","combined","REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS",90,15,10.169,0.0792477213443996,0.74704285360849
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY",21,5,2.3728,0.0800704489005268,0.74704285360849
"C2:CP","combined","REACTOME_CO_INHIBITION_BY_CTLA4",21,5,2.3728,0.0800704489005268,0.74704285360849
"C2:CP","combined","REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION",21,5,2.3728,0.0800704489005268,0.74704285360849
"C2:CP","combined","REACTOME_SIGNAL_TRANSDUCTION_BY_L1",21,5,2.3728,0.0800704489005268,0.74704285360849
"C2:CP","combined","KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY",15,4,1.6948,0.080276159464856,0.74704285360849
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY",15,4,1.6948,0.080276159464856,0.74704285360849
"C2:CP","combined","PID_ARF6_DOWNSTREAM_PATHWAY",15,4,1.6948,0.080276159464856,0.74704285360849
"C2:CP","combined","REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX",15,4,1.6948,0.080276159464856,0.74704285360849
"C2:CP","combined","WP_PROSURVIVAL_SIGNALING_OF_NEUROPROTECTIN_D1",15,4,1.6948,0.080276159464856,0.74704285360849
"C2:CP","combined","PID_ERBB1_DOWNSTREAM_PATHWAY",105,17,11.8638,0.0805828719188645,0.74704285360849
"C2:CP","combined","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6",34,7,3.8416,0.0820690799291993,0.757715342040199
"C2:CP","combined","REACTOME_MRNA_3_END_PROCESSING",151,23,17.0613,0.083973663267042,0.772148074431093
"C2:CP","combined","REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS",41,8,4.6325,0.084965523427554,0.778105319810231
"C2:CP","combined","PID_ARF6_TRAFFICKING_PATHWAY",48,9,5.4235,0.0861939854975362,0.786172561271883
"C2:CP","combined","BIOCARTA_AGR_PATHWAY",28,6,3.1637,0.0885989215727176,0.798449245408316
"C2:CP","combined","PID_REELIN_PATHWAY",28,6,3.1637,0.0885989215727176,0.798449245408316
"C2:CP","combined","REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK",28,6,3.1637,0.0885989215727176,0.798449245408316
"C2:CP","combined","WP_16P112_PROXIMAL_DELETION_SYNDROME",70,12,7.9092,0.0920226504482331,0.817805637314851
"C2:CP","combined","WP_G1_TO_S_CELL_CYCLE_CONTROL",63,11,7.1183,0.0937270407988169,0.817805637314851
"C2:CP","combined","BIOCARTA_IGF1R_PATHWAY",22,5,2.4858,0.0944165992447961,0.817805637314851
"C2:CP","combined","BIOCARTA_RAS_PATHWAY",22,5,2.4858,0.0944165992447961,0.817805637314851
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY",22,5,2.4858,0.0944165992447961,0.817805637314851
"C2:CP","combined","REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION",22,5,2.4858,0.0944165992447961,0.817805637314851
"C2:CP","combined","REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS",22,5,2.4858,0.0944165992447961,0.817805637314851
"C2:CP","combined","REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE",22,5,2.4858,0.0944165992447961,0.817805637314851
"C2:CP","combined","WP_PURINE_METABOLISM_AND_RELATED_DISORDERS",22,5,2.4858,0.0944165992447961,0.817805637314851
"C2:CP","combined","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",85,14,9.6041,0.0947296623441235,0.817805637314851
"C2:CP","combined","WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA",56,10,6.3274,0.094973687757946,0.817805637314851
"C2:CP","combined","PID_PS1_PATHWAY",42,8,4.7455,0.0950852708283845,0.817805637314851
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE",16,4,1.8078,0.0978592083072624,0.822890443089322
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY",16,4,1.8078,0.0978592083072624,0.822890443089322
"C2:CP","combined","REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE",16,4,1.8078,0.0978592083072624,0.822890443089322
"C2:CP","combined","REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS",16,4,1.8078,0.0978592083072624,0.822890443089322
"C2:CP","combined","REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION",16,4,1.8078,0.0978592083072624,0.822890443089322
"C2:CP","combined","WP_AMPK_REGULATION_OF_MAMMARY_MILK_PROTEIN_SYNTHESIS",16,4,1.8078,0.0978592083072624,0.822890443089322
"C2:CP","combined","REACTOME_TRANSLATION",361,49,40.789,0.0994375048247712,0.833065318198639
"C2:CP","combined","WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING",225,32,25.4225,0.101251456867711,0.842114238342952
"C2:CP","combined","REACTOME_MET_ACTIVATES_PTK2_SIGNALING",29,6,3.2767,0.101562172951229,0.842114238342952
"C2:CP","combined","REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION",139,21,15.7055,0.101634477041391,0.842114238342952
"C2:CP","combined","REACTOME_SIGNALING_BY_FGFR2",64,11,7.2313,0.102228673091297,0.843946199023774
"C2:CP","combined","WP_CYCLINDEPENDENT_KINASE_46_INHIBITORS_IN_BREAST_CANCER",36,7,4.0676,0.104852128056944,0.852149344103033
"C2:CP","combined","WP_INFLAMMATORY_BOWEL_DISEASE_SIGNALING",36,7,4.0676,0.104852128056944,0.852149344103033
"C2:CP","combined","WP_PARKINSONS_DISEASE_PATHWAY",36,7,4.0676,0.104852128056944,0.852149344103033
"C2:CP","combined","WP_16P122_COPY_NUMBER_VARIATION_SYNDROME_520KB",50,9,5.6494,0.105449482563633,0.852149344103033
"C2:CP","combined","WP_NETRINUNC5B_SIGNALING",50,9,5.6494,0.105449482563633,0.852149344103033
"C2:CP","combined","PID_ERBB2_ERBB3_PATHWAY",43,8,4.8585,0.105859401278936,0.852149344103033
"C2:CP","combined","WP_8P231_COPY_NUMBER_VARIATION_SYNDROME",43,8,4.8585,0.105859401278936,0.852149344103033
"C2:CP","combined","REACTOME_ESR_MEDIATED_SIGNALING",203,29,22.9368,0.109518688948501,0.866751430626551
"C2:CP","combined","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",291,40,32.8798,0.109903169499986,0.866751430626551
"C2:CP","combined","BIOCARTA_HDAC_PATHWAY",23,5,2.5987,0.109972440579054,0.866751430626551
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_GPI_ANCHOR_BIOSYNTHESIS",23,5,2.5987,0.109972440579054,0.866751430626551
"C2:CP","combined","REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION",23,5,2.5987,0.109972440579054,0.866751430626551
"C2:CP","combined","WP_DNA_MISMATCH_REPAIR",23,5,2.5987,0.109972440579054,0.866751430626551
"C2:CP","combined","REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ",65,11,7.3443,0.111168645277355,0.873137068115892
"C2:CP","combined","WP_GLIOBLASTOMA_SIGNALING",80,13,9.0391,0.113287170886092,0.876390232375637
"C2:CP","combined","KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY",30,6,3.3897,0.115458987111401,0.876390232375637
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE",30,6,3.3897,0.115458987111401,0.876390232375637
"C2:CP","combined","REACTOME_LAMININ_INTERACTIONS",30,6,3.3897,0.115458987111401,0.876390232375637
"C2:CP","combined","PID_KIT_PATHWAY",51,9,5.7624,0.115916393144364,0.876390232375637
"C2:CP","combined","REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES",73,12,8.2482,0.116964082380451,0.876390232375637
"C2:CP","combined","BIOCARTA_ARAP_PATHWAY",17,4,1.9208,0.117057767204994,0.876390232375637
"C2:CP","combined","BIOCARTA_MAL_PATHWAY",17,4,1.9208,0.117057767204994,0.876390232375637
"C2:CP","combined","REACTOME_FORMATION_OF_THE_CANONICAL_BAF_CBAF_COMPLEX",17,4,1.9208,0.117057767204994,0.876390232375637
"C2:CP","combined","REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES",17,4,1.9208,0.117057767204994,0.876390232375637
"C2:CP","combined","REACTOME_PARACETAMOL_ADME",17,4,1.9208,0.117057767204994,0.876390232375637
"C2:CP","combined","REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY",17,4,1.9208,0.117057767204994,0.876390232375637
"C2:CP","combined","REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS",44,8,4.9715,0.117277030929643,0.876390232375637
"C2:CP","combined","REACTOME_MAP2K_AND_MAPK_ACTIVATION",37,7,4.1806,0.117394447572864,0.876390232375637
"C2:CP","combined","REACTOME_RHOV_GTPASE_CYCLE",37,7,4.1806,0.117394447572864,0.876390232375637
"C2:CP","combined","REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE",66,11,7.4573,0.120542774227632,0.896933405601656
"C2:CP","combined","WP_INTEGRATED_BREAST_CANCER_PATHWAY",150,22,16.9483,0.121027136010122,0.897584857884903
"C2:CP","combined","WP_ACUTE_VIRAL_MYOCARDITIS",81,13,9.1521,0.121760479003081,0.900072560473752
"C2:CP","combined","WP_TRANSSULFURATION_ONECARBON_METABOLISM_AND_RELATED_PATHWAYS",59,10,6.6663,0.123918617673066,0.909671759180638
"C2:CP","combined","REACTOME_MEIOTIC_RECOMBINATION",74,12,8.3612,0.126060604164311,0.909671759180638
"C2:CP","combined","REACTOME_NEUTROPHIL_DEGRANULATION",434,57,49.0372,0.126597852933597,0.909671759180638
"C2:CP","combined","BIOCARTA_G2_PATHWAY",24,5,2.7117,0.126678428002609,0.909671759180638
"C2:CP","combined","BIOCARTA_VDR_PATHWAY",24,5,2.7117,0.126678428002609,0.909671759180638
"C2:CP","combined","PID_INTEGRIN_A9B1_PATHWAY",24,5,2.7117,0.126678428002609,0.909671759180638
"C2:CP","combined","REACTOME_INTEGRIN_SIGNALING",24,5,2.7117,0.126678428002609,0.909671759180638
"C2:CP","combined","REACTOME_MTORC1_MEDIATED_SIGNALLING",24,5,2.7117,0.126678428002609,0.909671759180638
"C2:CP","combined","WP_MATRIX_METALLOPROTEINASES",24,5,2.7117,0.126678428002609,0.909671759180638
"C2:CP","combined","WP_5Q35_COPY_NUMBER_VARIATION",97,15,10.9599,0.129052808283159,0.917975743415125
"C2:CP","combined","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I",45,8,5.0845,0.129323260276796,0.917975743415125
"C2:CP","combined","PID_ALPHA_SYNUCLEIN_PATHWAY",31,6,3.5027,0.130253732808033,0.917975743415125
"C2:CP","combined","REACTOME_SIGNALING_BY_WNT_IN_CANCER",31,6,3.5027,0.130253732808033,0.917975743415125
"C2:CP","combined","WP_SHANK3_PATHWAY_INVOLVED_IN_PHELANMCDERMID_SYNDROME",31,6,3.5027,0.130253732808033,0.917975743415125
"C2:CP","combined","REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM",38,7,4.2936,0.13067559212187,0.917975743415125
"C2:CP","combined","REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE",38,7,4.2936,0.13067559212187,0.917975743415125
"C2:CP","combined","REACTOME_SIGNALING_BY_VEGF",105,16,11.8638,0.131804387112595,0.923038772906159
"C2:CP","combined","REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS",264,36,29.8291,0.134031243386226,0.933450287358244
"C2:CP","combined","KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS",60,10,6.7793,0.134529086506979,0.933450287358244
"C2:CP","combined","PID_RB_1PATHWAY",60,10,6.7793,0.134529086506979,0.933450287358244
"C2:CP","combined","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",75,12,8.4742,0.135540643890249,0.937593077919704
"C2:CP","combined","WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME",98,15,11.0729,0.137368823698675,0.938453047904919
"C2:CP","combined","BIOCARTA_GSK3_PATHWAY",18,4,2.0338,0.13773935097455,0.938453047904919
"C2:CP","combined","BIOCARTA_TH1TH2_PATHWAY",18,4,2.0338,0.13773935097455,0.938453047904919
"C2:CP","combined","REACTOME_CS_GAG_BIOSYNTHESIS",18,4,2.0338,0.13773935097455,0.938453047904919
"C2:CP","combined","WP_UREA_CYCLE_AND_METABOLISM_OF_AMINO_GROUPS",18,4,2.0338,0.13773935097455,0.938453047904919
"C2:CP","combined","REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE",53,9,5.9884,0.138479137226613,0.940660085305102
"C2:CP","combined","REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",355,47,40.1111,0.13989738096643,0.947448729778637
"C2:CP","combined","WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME",68,11,7.6832,0.140567729572878,0.948516929765881
